Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2020-04-16,4.912271976470947,5.2372568735041,4.8528995666037975,5.209133131778542,115633300
2020-04-17,5.0403900146484375,5.0403900146484375,4.8622737026375695,4.921645806641192,116733000
2020-04-20,4.98414421081543,5.1028887495708295,4.793528142239603,4.837275926300931,133739400
2020-04-22,5.234131336212158,5.234131336212159,4.931020363448598,4.952894547798529,114967100
2020-04-23,5.296630382537842,5.446623305521776,5.193510173484026,5.374751771094336,94759000
2020-04-24,4.98414421081543,5.246632405230538,4.774778879063728,5.215383732607223,161188800
2020-04-27,5.140387058258057,5.165385876094388,4.931021437362304,5.043516117625795,85944900
2020-04-28,5.390374183654785,5.390374183654785,5.1966329362549,5.324752523160145,91613600
2020-04-29,5.687236785888672,5.7747323513209405,5.477871460574711,5.56224209923885,94528400
2020-04-30,5.6403632164001465,5.755983117334232,5.53099376472862,5.618489326065841,80263900
2020-05-04,5.4309983253479,5.505995378096685,5.368501576082388,5.446622959678421,60268400
2020-05-05,5.605991363525391,5.774733263527857,5.58411746871201,5.593491654478354,75043400
2020-05-06,5.399749755859375,5.643488068979577,5.399749755859375,5.584116251999365,67937500
2020-05-07,5.449747562408447,5.584116429564748,5.421623818305091,5.546617905420665,81265100
2020-05-08,5.77473258972168,5.805981262674187,5.534118582811894,5.5434933635033055,83232700
2020-05-11,5.671611785888672,5.9153506938974285,5.659112675641936,5.718484492346833,65061500
2020-05-12,5.668486595153809,5.8841017500355965,5.665361668733056,5.790356341488091,71837200
2020-05-13,5.496620178222656,5.734109237761473,5.474746287847299,5.705985494130639,87222300
2020-05-14,5.437247276306152,5.459121164718191,5.224757052842764,5.437247276306152,119653200
2020-05-15,5.35912561416626,5.684110784377977,5.35912561416626,5.621613452869962,133733100
2020-05-18,5.793481826782227,5.793481826782227,5.599740542137513,5.655988031099489,116999500
2020-05-19,5.837229251861572,5.915350627082377,5.752858023578592,5.784106692870673,80131600
2020-05-20,6.030970096588135,6.0747184732228625,5.9559736458099275,5.965348425664257,74595100
2020-05-21,5.996596336364746,6.177837885129422,5.959097817715381,6.0934666651824,81327000
2020-05-22,5.834103107452393,5.905974614607734,5.734107863406932,5.87472595183886,71259400
2020-05-25,6.087217330932617,6.112216146820725,6.018470736245018,6.087217330932617,38033000
2020-05-26,6.146590232849121,6.2778341757434335,6.040345107838543,6.243460577646237,68716900
2020-05-27,6.227836608886719,6.227836608886719,5.984097684809225,6.187213156864384,74790800
2020-05-28,6.1778388023376465,6.274709145537398,6.077843532451604,6.152839984866136,65023000
2020-05-29,6.355955123901367,6.355955123901367,6.030969917494321,6.10909129257077,128832600
2020-06-01,6.352829933166504,6.4247014522032435,6.249709746195037,6.2965824500877465,86579500
2020-06-02,6.687188625335693,6.687188625335693,6.437200499461328,6.484073198560433,77235100
2020-06-03,6.709062099456787,6.846555858245617,6.690313140173342,6.830931824845858,86219700
2020-06-04,6.696563243865967,6.805933269834803,6.57469410991084,6.684063539860984,107401400
2020-06-05,6.905930042266846,7.196541668328892,6.8934303355025826,6.965302457359446,114137700
2020-06-08,7.0402984619140625,7.059047424848635,6.877805860431001,7.046547718879729,82444400
2020-06-09,6.787184238433838,6.887180090146677,6.762185424510313,6.884055163903893,96488300
2020-06-10,6.687188625335693,6.843431353011849,6.562194562398511,6.840306426936081,102551100
2020-06-12,6.437201023101807,6.615317651778703,6.280958282715931,6.443450875761743,116746700
2020-06-15,6.468451499938965,6.59032068080698,6.1059682885201685,6.190338938957067,99931000
2020-06-16,6.677814960479736,6.846556809513252,6.615317626159915,6.73718677246294,94510600
2020-06-17,6.699690341949463,6.827809369444086,6.609069246589475,6.712189453988047,63268700
2020-06-18,6.7496867179870605,6.802809275244161,6.58719411978666,6.618442788058855,56893300
2020-06-19,6.709062099456787,6.9434261765652,6.63094074042065,6.874679595180121,91139800
2020-06-22,6.546569347381592,6.749684737525519,6.5309447198206145,6.749684737525519,45419000
2020-06-23,6.765312194824219,6.896556152701545,6.605944489114686,6.6309433098523245,78950900
2020-06-24,6.56219482421875,6.737186519312672,6.4715737524619765,6.715312631928273,65162400
2020-06-25,6.709062099456787,6.709062099456787,6.47782294823206,6.534070422101067,47263500
2020-06-26,6.512197017669678,6.709062594725309,6.493448057002168,6.627816303807817,55499300
2020-06-29,6.768436431884766,6.768436431884766,6.540322141407432,6.593444704561494,59809600
2020-06-30,6.734062194824219,6.812183568759623,6.590319152872094,6.668440526807497,65010600
2020-07-01,6.784060001373291,6.952802459513427,6.724688184785139,6.796559707614249,78983900
2020-07-02,6.893430233001709,6.94030294063308,6.830933488166154,6.905929939580109,56345900
2020-07-03,6.868430137634277,6.930927466857762,6.812182660536882,6.859055955463847,24060000
2020-07-06,7.034048557281494,7.143418599631217,6.971551219933428,6.996550035668898,58070900
2020-07-07,6.946552753448486,7.021549204425478,6.9184290098297625,6.9809263503199945,46591300
2020-07-08,7.0777974128723145,7.112171013246405,6.999676027308561,7.015300662032635,49136300
2020-07-09,6.918429374694824,7.127794701554185,6.893430556384103,7.118420517199441,57151500
2020-07-10,7.034048557281494,7.077796335813871,6.893429846257737,6.934053294339614,57428300
2020-07-13,6.924678325653076,7.077796142349865,6.924678325653077,7.065297032833171,55425500
2020-07-14,7.155918121337891,7.174667085213867,6.8309334980727705,6.915304133524071,89380500
2020-07-15,7.293410301208496,7.321534038813617,7.140292505368775,7.249662529831057,58390600
2020-07-16,7.099669456481934,7.2746617437046375,7.03717272191844,7.2371632261515675,69698700
2020-07-17,7.105920314788818,7.196541397361141,7.055922681651951,7.134044057930657,49927600
2020-07-20,7.105920314788818,7.15904287449909,7.037173718230326,7.093421204514002,48679800
2020-07-21,7.302786827087402,7.374658353273222,7.230914704882757,7.234039631588944,101769600
2020-07-22,7.2027907371521,7.315285711010502,7.190291626733837,7.280912114327367,43085500
2020-07-23,7.052939414978027,7.2591839431407745,7.043565042990212,7.237309613794842,64072100
2020-07-24,7.102936267852783,7.206058506026387,7.006064006788034,7.043563273410537,43380300
2020-07-27,7.249809741973877,7.265434093008893,7.015440900263912,7.146687475462723,56539600
2020-07-28,7.12481164932251,7.287307502090147,7.12481164932251,7.199810193700428,48353000
2020-07-29,7.240434646606445,7.265433965442004,7.162311700741478,7.196685987651912,44011500
2020-07-30,7.131062984466553,7.162312284565932,7.031065700973199,7.162312284565932,57859000
2020-07-31,6.937317371368408,7.231059199207303,6.924817414763824,7.162311225974299,75397300
2020-08-03,6.812319755554199,7.046688562686073,6.787320439968028,7.043564169764664,63598500
2020-08-04,6.806070804595947,6.890443127521987,6.6404499558323575,6.70607293988936,63011900
2020-08-05,7.243558883666992,7.274808177973661,6.946691481799703,6.946691481799703,137214700
2020-08-06,7.256058216094971,7.352931087679222,7.190435234728908,7.274808150225884,56375100
2020-08-07,7.1216864585876465,7.15918513054542,7.04668792261081,7.143560783234788,56040200
2020-08-10,7.327931880950928,7.327931880950929,7.074813130680609,7.156061058368903,52390100
2020-08-11,7.21230936050415,7.462302514963462,7.206059382634994,7.409178895137022,66342300
2020-08-12,7.337306976318359,7.399805571795115,7.212310381395627,7.29980829585693,67008500
2020-08-13,7.137309551239014,7.368553307764029,7.09668530172363,7.327929654279185,44588200
2020-08-14,7.0841875076293945,7.1810597765579365,7.04043885637728,7.115436799679764,38422000
2020-08-17,7.062313079833984,7.1373110220514855,6.921691565657006,7.087312393906485,52064300
2020-08-18,7.1935601234436035,7.262308092872861,7.115437187079613,7.165435818670111,49361300
2020-08-19,7.152935981750488,7.287307529896815,7.109187327388693,7.171685915931868,51982100
2020-08-20,7.102936267852783,7.14668551158414,6.984189682937668,7.037313296301683,55251700
2020-08-21,7.049813747406006,7.0716880746475015,6.984190765681517,7.043564365358946,38668300
2020-08-24,7.177936553955078,7.227935195126082,7.124812923207035,7.143562860669274,51841900
2020-08-25,7.1466875076293945,7.234184827468563,7.0904388900009065,7.215435486935997,37981400
2020-08-26,6.94356632232666,7.156060803159189,6.887318309192196,7.1185621277362126,69925300
2020-08-27,6.921693325042725,7.0216906067504645,6.887319631974948,6.9748169554538135,35489800
2020-08-28,7.043564319610596,7.043564319610596,6.8935678268718155,6.952941426163609,31071000
2020-08-31,6.840445518493652,7.009191381700404,6.840445518493652,6.974817091929215,48539700
2020-09-01,7.1466875076293945,7.1529368904530575,6.9123186648645545,6.937317984251573,66299700
2020-09-02,7.12481164932251,7.218559531779552,7.037314340932791,7.165435910529775,53618000
2020-09-03,7.1498122215271,7.224810779080868,7.052939929063805,7.065439887333039,87642400
2020-09-04,7.162310600280762,7.196684881909723,7.0560633625464115,7.187309915275275,52351100
2020-09-08,6.956065654754639,7.031063594910002,6.846693435183243,7.031063594910002,74490200
2020-09-09,7.102936267852783,7.115436222070492,7.027938330638402,7.027938330638402,42143500
2020-09-10,6.912318229675293,7.056064158092919,6.909193240444812,7.056064158092919,58350000
2020-09-11,6.837319374084473,6.956066575403197,6.796695707968524,6.91231792019668,71013700
2020-09-14,6.774822235107422,6.868569535529177,6.696699286079026,6.85607017362065,46453300
2020-09-15,6.771696090698242,6.8998176575709955,6.734196819306625,6.868568364083098,58546700
2020-09-16,6.790445804595947,6.871693733753655,6.749822138032458,6.82794507806517,50379500
2020-09-17,6.921693325042725,6.9279433041571625,6.706073813841152,6.721698761627245,60432200
2020-09-18,6.765447616577148,6.921693522715332,6.734198316143345,6.871694880433579,64243500
2020-09-21,6.531077861785889,6.706073085775534,6.502953554855138,6.652950057162726,73300000
2020-09-22,6.499826908111572,6.671697695085128,6.484202562036975,6.549825530787,47207700
2020-09-23,6.3217082023620605,6.549827045580076,6.312333830961509,6.499828411341353,57106300
2020-09-24,6.374831199645996,6.471703469465454,6.268583963316006,6.324832570317845,76310000
2020-09-25,6.290459156036377,6.331083420483135,6.20921181920438,6.29670913457138,40150400
2020-09-28,6.134212017059326,6.424829403293352,6.134212017059326,6.352956452899955,48797400
2020-09-29,6.034215927124023,6.206086758678619,6.015466587765054,6.134213198412859,52878100
2020-09-30,6.127964019775391,6.262335581050033,6.071715403797096,6.0935897331151505,69505000
2020-10-01,6.2029619216918945,6.268584909074305,5.977967459739018,6.137338338278717,77537300
2020-10-02,5.943593978881836,6.168587852733507,5.943593978881836,6.165462863315052,85306000
2020-10-05,6.259209156036377,6.299832816019068,6.012340419429559,6.049839686824119,73288500
2020-10-06,6.227961540222168,6.4685803642801,6.227961540222168,6.396706798787053,77064600
2020-10-07,6.184211730957031,6.26545905767106,6.112338178816645,6.249834709310058,53521000
2020-10-08,6.387331008911133,6.434204648330411,6.206085832734107,6.262334438449506,78070400
2020-10-09,6.187335968017578,6.371706134982537,6.187335968017578,6.356081787014932,67962300
2020-10-13,6.290459156036377,6.290459156036378,6.165462565490121,6.221711180243626,55330600
2020-10-14,6.240460395812988,6.36545757990617,6.240460395812989,6.277959670247093,44584300
2020-10-15,6.171710968017578,6.177960944956586,6.074838709585365,6.131087309975233,56952100
2020-10-16,6.04046630859375,6.159212927164066,6.037341319153637,6.146713565434407,49929000
2020-10-19,6.0998382568359375,6.2310847974697445,6.015465352993354,6.065463978374745,107419300
2020-10-20,6.306083679199219,6.334207984688668,6.1217134970042615,6.146712813435914,68407700
2020-10-21,6.299832344055176,6.352955954533075,6.196710111484027,6.299832344055175,60594900
2020-10-22,6.512327671051025,6.512327671051025,6.265458919387149,6.281083863433979,98926900
2020-10-23,6.4279561042785645,6.606076331412266,6.418581731922557,6.543578330259295,61711200
2020-10-26,6.327958583831787,6.4154564973397985,6.259210606380989,6.352957902543966,58229100
2020-10-27,6.21233606338501,6.365457553664846,6.190461735068103,6.331083268577853,48978400
2020-10-28,5.8342204093933105,6.074839175733389,5.8342204093933105,6.046714873380359,79247400
2020-10-29,6.0279669761657715,6.0529662957774,5.543604339148123,5.759223843317667,86794800
2020-10-30,5.918593883514404,6.10608905182168,5.896719556484186,5.981091875596357,64185100
2020-11-03,6.140462398529053,6.218585331324666,6.040465139915576,6.096713746893326,66292400
2020-11-04,6.162337779998779,6.271710023855008,6.021716834495723,6.252960683660756,65777600
2020-11-05,6.215461730957031,6.246711030262172,6.162338100947535,6.2342116681586015,40874800
2020-11-06,6.171710968017578,6.234209545346454,6.106087998249803,6.109212390688701,37273300
2020-11-09,6.752947807312012,7.090438918404086,6.574827581462138,6.596701911509555,164904100
2020-11-10,7.21230936050415,7.234183687015504,6.8154447062731345,6.840444021719065,163732600
2020-11-11,7.1498122215271,7.299808740603821,6.999816298481195,7.296683751036512,93072900
2020-11-12,6.846693515777588,7.131060932392198,6.80294486584631,7.106061618712803,77275000
2020-11-13,7.071687698364258,7.124811317137214,6.840443886067474,6.881068145380684,66065200
2020-11-16,7.277933597564697,7.3841802508437056,7.227934366097679,7.249809290627952,101583300
2020-11-17,7.402929306030273,7.543550227965001,7.181059866132709,7.202934192031622,94082100
2020-11-18,7.359181880950928,7.540427106758556,7.359181880950928,7.496678444124902,68540400
2020-11-19,7.443553924560547,7.481053199508917,7.302932984573355,7.359181002949779,65382100
2020-11-23,7.843543529510498,7.843543529510498,7.512302420904183,7.515426814090472,125649000
2020-11-24,8.193534851074219,8.33415640068183,8.01228962937486,8.01228962937486,153293500
2020-11-25,8.202908515930176,8.28103145417713,8.02166332303847,8.187284166693072,73971200
2020-11-26,8.068534851074219,8.109159102087471,7.987286945078274,8.106034113853331,41935900
2020-11-27,7.968539237976074,8.143534442588134,7.952914889647217,8.09978579044279,49863500
2020-11-30,7.7810444831848145,8.087286256215481,7.762295145007412,7.893541704310657,90207700
2020-12-01,7.999789237976074,8.052912861434136,7.9029169585045755,7.9372906470733895,58866000
2020-12-02,8.096660614013672,8.281030780970564,7.915415435856298,7.999788345351283,88093300
2020-12-03,8.324780464172363,8.402903405753651,8.14041027435806,8.171659570196725,62424500
2020-12-04,8.602898597717285,8.615397958515981,8.45602708512507,8.496651348790012,61652400
2020-12-07,8.437278747558594,8.684147559970842,8.334156475596332,8.521651678081577,72664200
2020-12-08,8.33103084564209,8.48102675768832,8.268532250940774,8.37790449365269,46276700
2020-12-09,8.418529510498047,8.427903883318507,8.249783647359854,8.321656620460569,52448300
2020-12-10,8.693521499633789,8.812268713572767,8.477901997714648,8.496651934250773,97537100
2020-12-11,8.615397453308105,8.699770368866963,8.524775155731737,8.590398137145929,48334300
2020-12-14,8.631022453308105,8.834141972921133,8.631022453308105,8.75914402395774,53159500
2020-12-15,8.70289421081543,8.746642859325314,8.631021260826152,8.631021260826152,47208200
2020-12-16,8.809141159057617,8.824765505590687,8.584146754385477,8.70289393374702,59399200
2020-12-17,8.824766159057617,8.871639798158398,8.771642542468557,8.843515495491797,39297700
2020-12-18,8.781018257141113,8.84976622727987,8.756018941087866,8.781018257141113,44707900
2020-12-21,8.443528175354004,8.59039909976087,8.287282282824274,8.496651802655343,99988800
2020-12-22,8.524774551391602,8.58414755054849,8.45290100099375,8.499775237001684,46513200
2020-12-23,8.734145164489746,8.827892456589906,8.546649984258679,8.571649301887437,49038900
2020-12-28,8.806018829345703,8.912266086735528,8.806018829345703,8.86226744749688,36313300
2020-12-29,8.834141731262207,8.884140362536751,8.746643828516406,8.868515417744268,29891100
2020-12-30,8.8560152053833,8.902888843186881,8.812266556237379,8.85914019404096,36968200
2021-01-04,9.034136772155762,9.118509690760257,8.915390165106672,8.952888842688182,74719700
2021-01-05,9.387251853942871,9.431000505406756,8.82476638240547,9.031010876493314,95181100
2021-01-06,9.406002044677734,9.655995212922496,9.390377099143233,9.42475138328841,96562500
2021-01-07,9.68724250793457,9.7341161427991,9.480998037706154,9.480998037706154,56171300
2021-01-08,9.724742889404297,9.924737405659588,9.48412411451548,9.830989529141917,67136300
2021-01-11,9.643495559692383,9.705993551840402,9.499749045293589,9.565372622484325,48744700
2021-01-12,9.57162094116211,9.862238330656185,9.57162094116211,9.724742405586596,65691900
2021-01-13,9.10913372039795,9.643494883360415,9.06226008056667,9.587246277150612,93826600
2021-01-14,9.202882766723633,9.271630740819068,8.974763324074146,9.115384857486108,50745400
2021-01-15,8.787266731262207,9.087258472558993,8.759142431011806,9.077883507131991,80673300
2021-01-18,8.771641731262207,9.01538546648763,8.752892396561975,8.846639666093736,68855700
2021-01-19,8.965388298034668,9.018511918330926,8.637271609370469,8.899764721889548,61656000
2021-01-20,8.81539249420166,9.099760551591768,8.784143794208475,9.046636927160307,60306200
2021-01-21,8.609147071838379,8.874765166133919,8.596647712358363,8.756018568935687,41284900
2021-01-22,8.465401649475098,8.512275293291061,8.299780805559259,8.41540301660064,51181900
2021-01-26,8.437278747558594,8.74039558428868,8.38103012720994,8.515401698924878,64514600
2021-01-27,8.562271118164062,8.802889832480549,8.290403715572102,8.377900996392261,68337800
2021-01-28,8.674772262573242,8.8903917670636,8.534150717029357,8.537275706489309,67827000
2021-01-29,8.34040641784668,8.649773232364513,8.34040641784668,8.599774591393802,67555300
2021-02-01,8.602898597717285,8.6497722437662,8.384154121448017,8.51852567721079,44449500
2021-02-02,8.956013679504395,9.10600957934082,8.812267757835501,8.87476575141865,91663000
2021-02-03,9.043509483337402,9.106007462391124,8.95601159742549,9.056008840735913,47486800
2021-02-04,9.006012916564941,9.059136542489034,8.815392741890712,9.009137905858214,41444100
2021-02-05,9.012264251708984,9.402879031703199,8.849768360183987,9.056012916338464,121098700
2021-02-08,8.784143447875977,9.156008208203934,8.687270574418122,8.909140031012715,98821700
2021-02-09,8.606022834777832,8.86539095601311,8.556023607860627,8.765393098209396,63662200
2021-02-10,8.687270164489746,8.762268706863539,8.474776281199654,8.668520826911646,52949900
2021-02-11,8.774767875671387,8.906014427924127,8.709144897560357,8.793517212841582,61158600
2021-02-12,8.887264251708984,8.902888598537276,8.627896160557208,8.690394143901003,47801100
2021-02-17,9.24662971496582,9.249754703578812,8.790391509989886,8.912263681774007,54973400
2021-02-18,9.14663028717041,9.662241365019423,9.074757354264591,9.493495596252204,105539200
2021-02-19,8.540400505065918,8.90289092988738,8.49040186688577,8.759144994127151,215834800
2021-02-22,6.771696090698242,7.249808671780195,6.687323177090128,7.1248114978286035,490230400
2021-02-23,7.518551349639893,7.581049938148009,7.096687367286889,7.202934610132259,293503100
2021-02-24,7.624799728393555,7.81229492581938,7.502928118280629,7.67167337874231,155246400
2021-02-25,7.246683597564697,7.890416413306236,7.218559293359567,7.812293478521026,170233000
2021-02-26,6.949817180633545,7.31855757984494,6.865444256197559,7.249809602173457,159881000
2021-03-01,6.874819755554199,7.199811521002465,6.849820434829781,7.124812962798388,90330100
2021-03-02,6.8716936111450195,6.977940855376244,6.45920459049708,6.824819967167885,147772300
2021-03-03,6.621701717376709,6.840445629948942,6.399832219104359,6.812321318956237,185688500
2021-03-04,6.94356632232666,6.999814931491824,6.599825881483016,6.65607389461748,127843200
2021-03-05,6.9966912269592285,7.256059397699593,6.965442523713804,7.01231617461275,126306300
2021-03-08,6.593576908111572,6.962317316789693,6.549827652078561,6.856070060186479,141142800
2021-03-09,6.746696472167969,6.859193685260673,6.518577653201693,6.674823517594596,122648000
2021-03-10,6.98106575012207,6.981065750122071,6.743571948345292,6.856069169195006,111744100
2021-03-11,7.277933597564697,7.3404315938446585,7.0654390989451805,7.068564088163791,130577500
2021-03-12,7.240434646606445,7.306057635038246,7.143562360622503,7.2341846678898625,68123200
2021-03-15,7.390429496765137,7.396679474582879,7.218559278992034,7.221684267900906,68295000
2021-03-16,7.274807929992676,7.3998045069278024,7.259182985356602,7.3841795622917274,43407900
2021-03-17,7.524801254272461,7.540425603231677,7.2216844738364445,7.231058844799691,77966400
2021-03-18,7.262308597564697,7.468553116216072,7.209184973304146,7.462303137825244,77198900
2021-03-19,7.4998016357421875,7.512301591229819,7.243558508552572,7.271682812369059,90244500
2021-03-22,7.34980583190918,7.431053755435586,7.2591829416575635,7.40292945129065,44129300
2021-03-23,7.12481164932251,7.384179777534785,7.12481164932251,7.240433858876982,57124700
2021-03-24,7.131062984466553,7.356057468357423,7.131062984466553,7.246685216025008,63338300
2021-03-25,7.249809741973877,7.281058444043909,6.924817995374616,7.093563847500567,79214500
2021-03-26,7.331055164337158,7.462301705193788,7.221683543648826,7.337305141528101,60918600
2021-03-29,7.446676731109619,7.446676731109619,7.274806545047534,7.293555879010715,50099700
2021-03-30,7.446676731109619,7.4966753523651555,7.365428822561727,7.387303144857202,41959100
2021-03-31,7.531053066253662,7.571676741058849,7.431055778089337,7.437305161576468,68609400
2021-04-01,7.465427398681641,7.621673267024283,7.431053712947127,7.590424570180304,47232900
2021-04-05,7.512302875518799,7.562301513955631,7.399805641020534,7.54042658811258,40454400
2021-04-06,7.506053924560547,7.615426184629735,7.4716796324165795,7.556052569844027,45934300
2021-04-07,7.4998016357421875,7.6060488732643226,7.477927309669515,7.481052298541423,55892200
2021-04-08,7.406055450439453,7.5123027036953,7.302933186518281,7.4935527676872535,63231300
2021-04-09,7.390429496765137,7.431053756549776,7.302932191439495,7.343555855193444,47494400
2021-04-12,7.465427398681641,7.615423885273899,7.431053712947127,7.4873017248847,50592900
2021-04-13,7.4904279708862305,7.534177226665431,7.402930651389403,7.49355296030123,53612300
2021-04-14,7.609175205230713,7.681048173878833,7.493552980684391,7.5623015559398,90836500
2021-04-15,7.458276271820068,7.697302807013239,7.435665745207161,7.655311917030789,64193600
2021-04-16,7.413053512573242,7.5067257607107445,7.36783185366398,7.471194589301432,59567300
