Date,Dividends
2022-04-28 00:00:00-03:00,0.159763
2022-12-02 00:00:00-03:00,0.614971
2023-04-27 00:00:00-03:00,0.444138
2023-12-06 00:00:00-03:00,0.545972
2024-04-25 00:00:00-03:00,0.059283
2024-06-06 00:00:00-03:00,1.398827
2024-11-13 00:00:00-03:00,1.293078
