Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-03:00,5.67901983005476,5.735359271754432,5.6226803883550875,5.667752265930176,14837726,0.0,0.0
2020-01-03 00:00:00-03:00,5.577609721440955,5.825503186638897,5.459296501401838,5.791699409484863,18547862,0.0,0.0
2020-01-06 00:00:00-03:00,5.74662746051063,5.7747969115941045,5.650850462252534,5.684654235839844,10965069,0.0,0.0
2020-01-07 00:00:00-03:00,5.752261232727139,5.898743891113369,5.735359345962657,5.859306335449219,20550918,0.0,0.0
2020-01-08 00:00:00-03:00,5.859306614573408,6.028324949910961,5.836770944600191,6.005789279937744,16386004,0.0,0.0
2020-01-09 00:00:00-03:00,6.056494762515916,6.281853076622384,6.039592875448958,6.146637439727783,22656959,0.0,0.0
2020-01-10 00:00:00-03:00,6.208610666011827,6.264950644909708,5.988886693602083,6.056494235992432,13849724,0.0,0.0
2020-01-13 00:00:00-03:00,6.1128340965575285,6.225512981414795,6.084664105163751,6.225512981414795,10414246,0.0,0.0
2020-01-14 00:00:00-03:00,6.298754778795328,6.467773104144606,6.293120456365777,6.400165557861328,14645033,0.0,0.0
2020-01-15 00:00:00-03:00,6.422701400769719,6.738202391387297,6.422701400769719,6.710032939910889,22239392,0.0,0.0
2020-01-16 00:00:00-03:00,6.755105354981119,7.076240179001604,6.67623022984609,6.817078590393066,24611541,0.0,0.0
2020-01-17 00:00:00-03:00,6.817078590393067,7.008633160468301,6.721301575534959,6.817078590393066,13974331,0.0,0.0
2020-01-20 00:00:00-03:00,6.879051911462662,6.980462702738929,6.794542468433287,6.91285514831543,9004754,0.0,0.0
2020-01-21 00:00:00-03:00,6.895953521372168,7.03116808439556,6.850881640125064,6.9579267501831055,8793657,0.0,0.0
2020-01-22 00:00:00-03:00,6.929757494974256,6.929757494974256,6.569185108386256,6.817078590393066,27684062,0.0,0.0
2020-01-23 00:00:00-03:00,6.710032669226983,6.941024215379233,6.664960792180433,6.839613437652588,12256290,0.0,0.0
2020-01-24 00:00:00-03:00,6.873418042683661,6.901588039008467,6.760739138102473,6.817078590393066,8038073,0.0,0.0
2020-01-27 00:00:00-03:00,6.512844488383255,6.5804520351539635,6.3212904930114755,6.321290493011475,13547812,0.0,0.0
2020-01-28 00:00:00-03:00,6.371996199147085,6.518478870391845,6.371996199147085,6.518478870391846,7793587,0.0,0.0
2020-01-29 00:00:00-03:00,6.608621201435713,6.648058755233743,6.2086108008690095,6.2536821365356445,13647176,0.0,0.0
2020-01-30 00:00:00-03:00,6.14100430386015,6.14663808668914,5.93818217806764,6.095932960510254,14647447,0.0,0.0
2020-01-31 00:00:00-03:00,5.9719854872782525,6.253682712014417,5.9719854872782525,6.180441379547119,8650043,0.0,0.0
2020-02-03 00:00:00-03:00,6.298754433036565,6.36636143524976,6.1691731296537755,6.338191986083984,10143008,0.0,0.0
2020-02-04 00:00:00-03:00,6.479040983934878,6.524112863772536,6.360728312534047,6.36636209487915,8827047,0.0,0.0
2020-02-05 00:00:00-03:00,6.4452372263772215,6.636791770571221,6.4452372263772215,6.552282333374023,11357896,0.0,0.0
2020-02-06 00:00:00-03:00,6.6086212207899635,6.732568204774553,6.445236682891846,6.445236682891846,12039561,0.0,0.0
2020-02-07 00:00:00-03:00,6.366361992200211,6.4227014358194126,6.214245008105325,6.248048782348633,8158355,0.0,0.0
2020-02-10 00:00:00-03:00,6.236780262425843,6.298754564892787,5.7804309615878635,5.814234733581543,12856191,0.0,0.0
2020-02-11 00:00:00-03:00,5.9269139885751905,6.146637439727783,5.8424045532403985,6.146637439727783,9335630,0.0,0.0
2020-02-12 00:00:00-03:00,6.208611792043387,6.242415569369419,5.971985891120145,6.073396682739258,10132448,0.0,0.0
2020-02-13 00:00:00-03:00,6.028324887353021,6.3663620948791495,5.921279780642395,6.36636209487915,13928772,0.0,0.0
2020-02-14 00:00:00-03:00,6.422700656449205,6.563549518585205,6.118467265535928,6.563549518585205,16044066,0.0,0.0
2020-02-17 00:00:00-03:00,6.929756819228794,7.149480823843741,6.732569025619713,7.064971923828125,25240206,0.0,0.0
2020-02-18 00:00:00-03:00,7.008631868090999,7.645268155975212,6.946658103747868,7.58329439163208,40179206,0.0,0.0
2020-02-19 00:00:00-03:00,7.71850937880739,7.910063370578833,7.577660505802034,7.746678829193115,29669921,0.0,0.0
2020-02-20 00:00:00-03:00,8.000206620052891,8.022742288533516,7.341034669571934,7.757946968078613,38110075,0.0,0.0
2020-02-21 00:00:00-03:00,7.605832122986476,7.972038298464308,7.487518893061245,7.881895065307617,22783175,0.0,0.0
2020-02-26 00:00:00-03:00,7.40300856081503,7.605830661350887,7.0987745994728595,7.132578372955322,19255775,0.0,0.0
2020-02-27 00:00:00-03:00,6.9748282204186935,7.239623548086945,6.726934779661067,6.788908004760742,28289997,0.0,0.0
2020-02-28 00:00:00-03:00,6.755104801649307,6.918489362016394,6.439603786593853,6.80017614364624,23625149,0.0,0.0
2020-03-02 00:00:00-03:00,6.924123517948278,7.279062651834151,6.800176510236402,7.267795085906982,20309248,0.0,0.0
2020-03-03 00:00:00-03:00,7.324133335587665,7.459347887053845,6.929756164550781,6.929756164550781,19519772,0.0,0.0
2020-03-04 00:00:00-03:00,7.155115207977213,7.267795191762102,6.83398038827254,7.1720170974731445,15232565,0.0,0.0
2020-03-05 00:00:00-03:00,7.042435569883937,7.042435569883937,6.422701667698442,6.664961338043213,13195012,0.0,0.0
2020-03-06 00:00:00-03:00,6.20297734125023,6.5128451135750085,6.005789544838422,6.343826770782471,18251481,0.0,0.0
2020-03-09 00:00:00-03:00,5.577609507500845,5.611413283358268,4.828294277191162,4.828294277191162,17584902,0.0,0.0
2020-03-10 00:00:00-03:00,5.436760282723762,5.712823714542901,5.042383642777036,5.588876724243164,20561076,0.0,0.0
2020-03-11 00:00:00-03:00,5.35225162686489,5.5494394152535875,4.822659868349969,5.171964645385742,14853214,0.0,0.0
2020-03-12 00:00:00-03:00,4.36630988705592,4.777588127500787,4.028272973400146,4.135317802429199,13548516,0.0,0.0
2020-03-13 00:00:00-03:00,5.036749668138723,5.250839326447656,4.298702347253384,5.177597999572754,22512037,0.0,0.0
2020-03-16 00:00:00-03:00,4.315604423223753,4.873365342422918,4.056442606609342,4.270533084869385,19332913,0.0,0.0
2020-03-17 00:00:00-03:00,4.648007110460367,4.8395610900690045,4.22546078845352,4.4508185386657715,24973393,0.0,0.0
2020-03-18 00:00:00-03:00,4.056442672805489,4.090246447302367,3.1719131852053932,3.628262519836426,23007547,0.0,0.0
2020-03-19 00:00:00-03:00,3.3803689195167554,4.005736827850342,3.0986714420121615,4.005736827850342,28439143,0.0,0.0
2020-03-20 00:00:00-03:00,4.253631072763051,4.394479406246162,3.6282623538910928,4.005736827850342,22629705,0.0,0.0
2020-03-23 00:00:00-03:00,4.005736548866209,4.388845318541149,3.7522093501102365,4.186023235321045,19755509,0.0,0.0
2020-03-24 00:00:00-03:00,4.518426079872997,4.805757319465392,4.400113423119229,4.4508185386657715,15897635,0.0,0.0
2020-03-25 00:00:00-03:00,4.473355144800905,4.867731513012833,4.366310041798702,4.670543193817139,18097910,0.0,0.0
2020-03-26 00:00:00-03:00,4.805757616133513,5.064919152947887,4.552230401673475,4.732516288757324,16096262,0.0,0.0
2020-03-27 00:00:00-03:00,4.563497830113636,4.974775791459526,4.433916795375971,4.800123691558838,14306615,0.0,0.0
2020-03-30 00:00:00-03:00,4.9522404537567954,5.262107661049178,4.811392116157662,5.042383670806885,14816204,0.0,0.0
2020-03-31 00:00:00-03:00,5.183232735047201,5.295911625319692,4.986044406890869,4.986044406890869,14576746,0.0,0.0
2020-04-01 00:00:00-03:00,4.738151001360373,5.233937907124132,4.64800778021452,5.18323278427124,17923924,0.0,0.0
2020-04-02 00:00:00-03:00,5.295911625319692,5.32408107770834,4.940973066925452,4.986044406890869,12014720,0.0,0.0
2020-04-03 00:00:00-03:00,4.991677496976481,5.064918819531295,4.540961998398472,4.8564629554748535,15611714,0.0,0.0
2020-04-06 00:00:00-03:00,5.070553811208445,5.295911590261593,5.014214366445158,5.250839710235596,13671011,0.0,0.0
2020-04-07 00:00:00-03:00,5.498734025321055,5.712823690925804,5.002946066171722,5.036749839782715,15870884,0.0,0.0
2020-04-08 00:00:00-03:00,5.05928555777621,5.155062557029764,4.8789991236760315,5.042383670806885,12365107,0.0,0.0
2020-04-09 00:00:00-03:00,5.070553894161179,5.200134673272537,4.957875002791213,4.991678237915039,8678002,0.0,0.0
2020-04-13 00:00:00-03:00,4.986044125733364,5.290277004241943,4.895900910526658,5.290277004241943,11299968,0.0,0.0
2020-04-14 00:00:00-03:00,5.4311266436170875,5.476197982899381,5.273375875411177,5.3522515296936035,11125378,0.0,0.0
2020-04-15 00:00:00-03:00,5.211402108449347,5.419858538617043,5.166330769167054,5.3522515296936035,9538883,0.0,0.0
2020-04-16 00:00:00-03:00,5.493099643726221,5.532537199061857,5.256473771353482,5.290277004241943,8252187,0.0,0.0
2020-04-17 00:00:00-03:00,5.459295819925641,5.459295819925641,5.217035627349061,5.284643173217773,5894721,0.0,0.0
2020-04-20 00:00:00-03:00,5.177598997100324,5.4592967949587115,5.076188200544152,5.391689777374268,7357917,0.0,0.0
2020-04-22 00:00:00-03:00,5.414224377973963,5.910011777230425,5.414224377973963,5.819868564605713,14758678,0.0,0.0
2020-04-23 00:00:00-03:00,5.9438164066973975,6.011423967151964,5.673387245597196,5.898745059967041,12160547,0.0,0.0
2020-04-24 00:00:00-03:00,5.831136523247273,6.180441293182563,5.470564188695357,5.887475967407227,22408249,0.0,0.0
2020-04-27 00:00:00-03:00,5.994521219532094,6.5917199906147355,5.955083661694751,6.47904109954834,18759461,0.0,0.0
2020-04-28 00:00:00-03:00,6.648059585245131,7.070605706400109,6.6198901320262475,7.064971923828125,20913876,0.0,0.0
2020-04-29 00:00:00-03:00,7.0987745969278935,7.312865342359715,6.9072206010745045,7.048069477081299,14783217,0.0,0.0
2020-04-30 00:00:00-03:00,6.941024794885462,7.233990669250488,6.805810233174565,7.233990669250488,15374771,0.0,0.0
2020-05-04 00:00:00-03:00,6.957926130477729,7.256525763613104,6.912854253244936,7.025533676147461,14751940,0.0,0.0
2020-05-05 00:00:00-03:00,7.194553124426111,7.403009576035243,6.969195324116885,7.042436122894287,9869457,0.0,0.0
2020-05-06 00:00:00-03:00,7.070605702304206,7.200186483897524,6.93539113814217,7.149480819702148,8017758,0.0,0.0
2020-05-07 00:00:00-03:00,7.318498603096245,7.943866746667996,7.312864821372194,7.673437118530273,22080290,0.0,0.0
2020-05-08 00:00:00-03:00,7.774848749529012,7.870625744547381,7.3861064471422875,7.464981555938721,10826785,0.0,0.0
2020-05-11 00:00:00-03:00,7.464981623541313,8.05091224358419,7.357936523285955,7.746678829193115,15724152,0.0,0.0
2020-05-12 00:00:00-03:00,7.881893479948924,8.15232312502496,7.6509019304880965,8.039644241333008,14522338,0.0,0.0
2020-05-13 00:00:00-03:00,8.157956208120204,8.383314496554108,8.02274166734696,8.174858093261719,13298298,0.0,0.0
2020-05-14 00:00:00-03:00,8.236833367844097,8.411485481173619,7.9382337218953385,8.084715843200684,14891430,0.0,0.0
2020-05-15 00:00:00-03:00,8.000205514908917,8.09598249799018,7.78611534301999,7.910062313079834,17266496,0.0,0.0
2020-05-18 00:00:00-03:00,8.112885441520767,8.163591100488269,7.346668936456002,7.386106491088867,19019938,0.0,0.0
2020-05-19 00:00:00-03:00,7.887527845875596,8.028376181087697,7.301597215159561,7.594562530517578,29822788,0.0,0.0
2020-05-20 00:00:00-03:00,7.695974061701268,7.75794728766569,7.3297674074593715,7.357936859130859,17445009,0.0,0.0
2020-05-21 00:00:00-03:00,7.403008558160993,7.419910444896165,6.929756269935093,7.048069477081299,18121846,0.0,0.0
2020-05-22 00:00:00-03:00,6.941024761039504,7.262160086530519,6.873417210334247,7.1156768798828125,13130446,0.0,0.0
2020-05-25 00:00:00-03:00,7.200185807842053,7.267793894113514,6.929756164550781,6.929756164550781,12629104,0.0,0.0
2020-05-26 00:00:00-03:00,6.9748286381059,7.183284535341745,6.7945421938354045,6.9579267501831055,30924534,0.0,0.0
2020-05-27 00:00:00-03:00,7.1945517959660465,7.4030082090841045,7.132578034073047,7.352302551269531,17635991,0.0,0.0
2020-05-28 00:00:00-03:00,7.414276754433112,7.453714853749649,7.211454636680635,7.262160301208496,11502617,0.0,0.0
2020-05-29 00:00:00-03:00,7.2396226269857396,7.526954127550097,7.042434331689438,7.341033935546875,16815640,0.0,0.0
2020-06-01 00:00:00-03:00,7.324133870654273,7.6058310986044955,7.205820116304959,7.408642768859863,13221864,0.0,0.0
